Trial-ID,Status,Iteration,dropout,lr,lr_decay,top_dropout,Objective,test_acc,test_loss
2553,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.036311985361079366,0.9901,0.030493454197089886
2552,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.037150582603489364,0.9899,0.03001948657391476
2551,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.039393665043016265,0.9899,0.0323472021471709
2550,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.0416535735555614,0.9891,0.031956980235362434
2554,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.03893917760239371,0.9902,0.029027192973170895
2549,COMPLETED,15,0.14411608474073576,0.023631081057024068,5.483240778729698e-06,0.5948215454445381,0.04344321630064708,0.9894,0.03259039852361893
2560,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.034857148608464436,0.9901,0.030783085946063514
2559,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.037760226244727774,0.9909,0.02721096874475479
2558,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.036537545348595206,0.9905,0.029370868406503
2557,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.036124351559051616,0.9908,0.030030108697433024
2556,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.03702310922431449,0.9898,0.030668594383448364
2555,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.034733095987544704,0.9899,0.03076584784484585
2564,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.038191296234106026,0.9898,0.029912118091026788
2566,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.03973797289188951,0.9909,0.02944615300754085
2565,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.03793563526387637,0.9897,0.030870111979136708
2563,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.03573910215892829,0.9889,0.0334050371597521
2562,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.04040079335169867,0.99,0.03264898588929791
2561,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.035778159804642204,0.9895,0.028181077256519343
2572,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.03768620303331409,0.9906,0.028559092961496207
2571,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.034708508548482016,0.9897,0.029801652750454374
2570,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.03736117774046337,0.99,0.0290469758653082
2569,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.039130905846599486,0.9888,0.032140559776697775
2568,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.03995026191339518,0.9890000000000001,0.035254412332223733
2567,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.037723358220731217,0.9916,0.028435798097244693
2573,COMPLETED,15,0.5182872374647044,0.03938689533839678,3.8727192166625464e-08,0.0010218733833320187,0.038081125794133794,0.9906,0.02987255560173653
2578,COMPLETED,15,0.3198905994411921,0.01922708993565072,3.46152711971919e-08,0.1852428002995758,0.042425591059572366,0.9877,0.03633352959135082
2577,COMPLETED,15,0.3198905994411921,0.01922708993565072,3.46152711971919e-08,0.1852428002995758,0.044144059071006866,0.9881,0.038556807641498735
2576,COMPLETED,15,0.3198905994411921,0.01922708993565072,3.46152711971919e-08,0.1852428002995758,0.042185799782785284,0.9882,0.036018475365825
